,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,RESALE,TARGET(PRICE_IN_LACS)
24171,0,0,3,0,2600.104004,1,250.0
24172,0,1,4,0,2922.333371,1,260.0
24173,0,0,2,0,819.6721311000001,1,24.0
24174,1,1,3,0,912.0620202,0,240.0
24175,0,0,2,0,1050.105011,1,70.0
24176,0,1,4,0,4355.155943,1,310.0
24177,0,0,2,0,900.0,1,90.0
24178,0,1,2,0,810.0810081000002,1,45.0
24179,1,0,2,0,839.8656215,1,30.0
24180,0,1,3,0,2151.378838,1,220.0
24181,0,0,2,0,1000.0,1,38.0
24182,1,1,1,0,688.0089862000002,1,49.0
24183,0,1,2,0,1100.146199,1,60.2
24184,0,0,3,0,1350.09311,1,58.0
24185,0,0,1,0,444.0855874,1,22.0
24186,0,1,1,0,705.0705071000001,1,23.5
24187,0,0,2,0,1099.908341,1,48.0
24188,0,1,2,0,1511.97953,1,130.0
24189,0,0,2,0,983.4834835,1,26.2
24190,1,1,2,0,740.0555042000002,1,64.0
24191,0,0,2,0,815.0248051,1,23.0
24192,0,1,2,0,1121.1832060000004,1,47.0
24193,1,1,3,0,1644.230769,1,85.5
24194,1,0,2,0,511.99531889999986,0,35.0
24195,0,0,3,0,1230.0123,1,90.0
24196,0,0,3,0,1300.0,1,65.0
24197,0,0,3,0,1498.229365,1,55.0
24198,0,0,3,0,1608.687975,1,91.1
24199,1,1,2,0,495.1768489,0,77.0
24200,0,0,2,0,1195.219124,1,51.0
24201,0,0,2,0,1194.678251,1,44.0
24202,0,1,2,0,1250.0,1,44.0
24203,0,0,3,0,1384.083045,1,52.0
24204,0,0,2,0,1150.012778,1,45.0
24205,1,1,3,0,1938.361719,1,71.7
24206,1,1,1,0,330.0043422,1,76.0
24207,0,0,3,0,2209.131075,1,270.0
24208,0,0,1,0,520.069808,1,14.9
24209,1,0,3,0,2034.070684,1,320.0
24210,0,1,3,0,1555.869873,1,110.0
24211,0,0,2,0,875.0341810000001,1,160.0
24212,0,0,2,0,899.8119796,1,33.5
24213,0,0,2,0,663.4159286,1,200.0
24214,1,1,1,0,445.8917836,0,44.5
24215,0,0,1,0,700.0538502999998,1,13.0
24216,1,0,1,0,350.1094092,1,8.0
24217,0,0,1,0,596.0896518999998,1,25.0
24218,0,0,2,0,1250.0,1,30.0
24219,0,1,2,0,1267.159451,1,60.0
24220,0,1,2,0,1258.257314,1,40.0
24221,0,1,2,0,792.0792079,1,28.0
24222,0,0,3,0,1517.2413789999996,1,110.0
24223,0,0,2,0,640.0487656,1,21.0
24224,1,1,2,0,686.8956319,0,20.6
24225,0,0,2,0,770.156438,1,32.0
24226,1,1,2,0,1159.971046,1,64.1
24227,0,0,3,0,1167.315175,1,30.0
24228,0,0,1,0,565.0715169,1,32.0
24229,0,0,1,0,680.0077715,1,35.0
24230,0,0,2,0,1039.799211,1,29.0
24231,1,0,3,0,1637.692114,1,65.0
24232,0,0,4,0,2050.149819,1,130.0
24233,0,0,2,0,899.820036,1,30.0
24234,0,0,2,0,1200.0,1,75.0
24235,0,0,2,0,1085.714286,1,30.4
24236,0,0,2,0,720.1355549,1,25.5
24237,0,1,2,0,701.2324692000002,1,16.5
24238,0,0,4,0,3214.091915,1,770.0
24239,0,0,2,0,1000.0,1,180.0
24240,0,1,3,0,1877.199844,1,48.0
24241,0,1,2,0,1069.887834,1,62.0
24242,0,0,3,0,2363.636364,0,130.0
24243,0,1,2,0,880.400921,1,130.0
24244,1,1,3,0,1399.951726,1,290.0
24245,0,1,2,0,1150.0261369999996,1,66.0
24246,0,0,3,0,1833.333333,1,110.0
24247,1,1,1,0,373.1425427,0,33.9
24248,0,1,2,0,1214.798454,1,110.0
24249,0,0,3,0,1340.206186,1,52.0
24250,0,1,2,0,1431.107167,1,64.5
24251,1,1,2,0,569.3199789,0,43.2
24252,0,0,2,0,890.0316456,1,45.0
24253,0,0,3,0,1449.912127,1,33.0
24254,0,0,3,0,1376.215408,1,36.8
24255,0,1,2,0,684.0881105000002,1,150.0
24256,0,0,2,0,1099.908341,1,48.0
24257,0,0,3,0,1562.202324,1,82.0
24258,1,0,2,0,849.2601726,1,55.1
24259,0,0,2,0,1141.552511,1,120.0
24260,0,0,2,0,850.0991782,1,30.0
24261,0,1,1,0,600.0,1,31.5
24262,0,0,3,0,67422.81033,0,7490.0
24263,0,0,2,0,784.9293564,1,30.0
24264,1,1,1,1,419.6078431,0,10.7
24265,0,0,2,0,998.0582524,0,25.7
24266,0,0,2,0,850.2289078,1,13.0
24267,0,0,2,0,800.0,1,35.0
24268,0,0,2,0,1150.909091,1,63.3
24269,1,0,2,0,1013.847676,1,41.0
24270,0,0,2,0,1000.0,1,32.0
24271,0,0,1,0,625.0,1,35.0
24272,0,0,2,0,990.0990099,1,25.0
24273,0,0,3,0,1500.0789519999996,1,95.0
24274,0,1,2,0,1089.045484,1,85.0
24275,0,0,2,0,295.033601,1,18.0
24276,0,0,3,0,1695.274423,1,80.0
24277,0,0,2,0,1349.163519,1,50.0
24278,0,0,5,0,4074.630066,1,380.0
24279,0,0,3,0,1136.076748,1,90.0
24280,0,0,2,0,1411.859621,1,70.0
24281,1,1,3,0,1772.297104,1,61.8
24282,0,0,1,0,660.0369621,1,75.0
24283,1,1,2,0,512.1996647,1,110.0
24284,1,1,2,0,854.8632219000001,1,45.0
24285,1,1,3,0,1935.796096,0,120.0
24286,0,0,3,0,2638.888889,1,190.0
24287,0,1,2,0,1119.068935,1,50.0
24288,0,0,2,0,1100.110011,1,40.0
24289,0,0,3,0,1268.115942,1,70.0
24290,0,1,2,0,1100.151745,1,58.0
24291,1,1,1,0,665.0750341,1,39.0
24292,0,0,2,0,1000.0,1,77.0
24293,0,1,2,0,1123.404255,1,52.8
24294,1,1,3,0,1369.141654,1,130.0
24295,0,0,2,0,802.2999265,1,240.0
24296,1,1,2,0,867.9706601,1,35.5
24297,0,1,2,0,761.0112067000001,1,58.4
24298,0,0,2,0,743.9972946,1,44.0
24299,0,0,4,0,2167.8155460000007,1,91.2
24300,0,0,1,0,549.8533723999999,1,15.0
24301,0,1,2,0,619.3228737000002,1,210.0
24302,0,0,3,0,1760.150199,1,75.0
24303,0,0,3,0,1704.121845,1,160.0
24304,1,0,2,0,1000.0,1,22.0
24305,0,1,1,0,649.0599821000002,1,14.5
24306,0,0,2,0,910.1251422,1,40.0
24307,0,0,2,0,1020.10201,1,68.0
24308,0,0,1,0,699.9125109,1,32.0
24309,1,0,4,0,4400.586745000001,1,330.0
24310,1,0,3,0,1358.300184,1,280.0
24311,0,0,2,0,1147.081315,1,45.0
24312,1,1,1,0,485.790072,0,64.1
24313,0,1,2,0,848.7179487,0,33.1
24314,1,0,3,0,1600.0,1,90.0
24315,0,0,1,0,645.0645065,1,43.0
24316,0,0,1,0,390.1895206,1,7.0
24317,0,0,2,0,1000.0,1,28.0
24318,1,0,3,0,1317.829457,1,68.0
24319,0,0,4,0,2775.574941,1,280.0
24320,0,0,2,0,860.2890571,1,25.0
24321,0,0,2,0,1273.209549,1,48.0
24322,0,0,2,0,900.0321439999999,1,28.0
24323,0,0,3,0,1330.082022,1,60.0
24324,1,1,2,0,700.0,0,24.5
24325,0,0,3,0,1460.08077,1,47.0
24326,0,0,1,0,589.9060519999998,1,27.0
24327,0,0,3,0,1830.065359,1,140.0
24328,0,1,1,0,351.8728717,0,15.5
24329,0,0,3,0,1728.2277190000002,1,51.0
24330,0,0,5,0,3220.538873,1,710.0
24331,0,1,3,0,1584.90566,1,420.0
24332,1,0,3,0,1243.7810949999996,1,130.0
24333,0,1,2,0,878.3255086000001,1,44.9
24334,0,0,3,0,1790.28133,1,84.0
24335,0,0,2,0,1217.857143,1,34.1
24336,1,0,2,0,724.2424242000002,1,23.9
24337,0,0,2,0,959.9561162999997,1,35.0
24338,0,0,2,0,990.3441446,1,40.0
24339,0,0,2,0,898.1818182,1,24.7
24340,0,0,2,0,999.3661525,1,47.3
24341,0,0,2,0,1500.272777,1,55.0
24342,0,1,2,0,1099.494098,1,32.6
24343,1,1,3,0,907.5708314,0,97.7
24344,0,0,2,0,974.025974,1,66.0
24345,0,0,2,0,861.1410117999999,1,40.0
24346,0,0,2,0,760.0434311,1,28.0
24347,0,0,3,0,2160.186108,1,65.0
24348,0,0,2,0,700.0321853999999,1,43.5
24349,0,1,3,0,1430.123099,1,39.5
24350,0,0,2,0,914.8572822999997,1,37.5
24351,0,0,1,0,519.4805195,1,14.4
24352,1,1,1,0,402.9475408,0,68.9
24353,0,0,4,0,4300.363877000002,1,130.0
24354,0,0,2,0,950.0609013,1,78.0
24355,0,0,2,0,1026.260187,1,34.0
24356,1,0,3,0,1250.0,1,86.0
24357,0,0,4,0,2830.674215,1,220.0
24358,0,0,2,0,1000.0,1,55.0
24359,0,0,3,0,1270.772239,1,65.0
24360,1,1,2,0,1100.323625,1,34.0
24361,0,1,3,0,1459.854015,1,78.0
24362,0,0,1,0,520.0308166,1,13.5
24363,0,0,3,0,2121.504339,1,110.0
24364,0,0,2,0,1073.333333,1,48.3
24365,0,1,2,0,1040.014102,1,59.0
24366,0,1,2,0,1283.370859,1,39.9
24367,1,1,2,0,1120.0,1,42.0
24368,1,0,2,0,898.2182083999999,1,36.8
24369,0,0,2,0,1022.625591,1,80.0
24370,0,1,3,0,1836.210062,1,100.0
24371,0,1,4,0,3596.146017,1,530.0
24372,0,0,3,0,1482.799526,1,150.0
24373,0,1,1,0,670.0738217,1,59.0
24374,0,1,3,0,1328.050713,1,41.9
24375,0,0,3,0,1230.068337,1,54.0
24376,0,1,2,0,988.372093,1,23.8
24377,0,1,3,0,1320.1933800000004,1,71.0
24378,0,1,2,0,453.0011325,1,120.0
24379,0,0,3,0,1555.159566,1,96.0
24380,0,0,3,0,1258.125393,1,120.0
24381,1,1,2,0,709.9121484,0,160.0
24382,0,1,3,0,1515.151515,1,93.0
24383,0,0,2,0,1284.796574,1,36.0
24384,0,1,3,0,1380.5220880000004,1,110.0
24385,0,0,2,0,1020.14125,1,39.0
24386,0,0,2,0,995.0248756,1,60.0
24387,1,1,3,0,740.2195328,1,26.3
24388,0,0,3,0,2365.264403,1,140.0
24389,1,1,2,0,1170.0468019999996,1,90.0
24390,0,1,3,0,1530.328325,1,55.0
24391,0,0,4,0,1895.016108,1,100.0
24392,0,1,2,0,478.3648619,1,22.0
24393,0,0,6,0,4166.666667,1,220.0
24394,0,1,3,0,1285.176158,1,58.0
24395,1,0,6,0,3740.182022,1,300.0
24396,0,1,3,0,1710.0236489999998,1,94.0
24397,1,1,2,0,1129.943503,1,50.0
24398,0,0,2,0,1040.149782,1,50.0
24399,1,1,2,0,1050.15674,1,67.0
24400,0,0,3,0,1700.1545600000004,1,55.0
24401,0,0,2,0,994.3714822,1,15.9
24402,0,0,2,0,1190.23603,1,59.0
24403,0,0,3,0,2000.0,1,82.0
24404,0,0,3,0,1802.3014,1,260.0
24405,0,0,3,0,1378.478504,1,320.0
24406,0,0,2,0,1123.374064,1,28.5
24407,0,0,2,0,1026.045777,1,52.0
24408,0,1,3,0,1591.005515,1,150.0
24409,0,0,2,0,1100.352113,1,25.0
24410,0,0,1,0,610.0422337,1,65.0
24411,0,0,2,0,990.0990099,1,88.0
24412,0,0,2,0,1200.0,1,48.0
24413,0,1,3,0,1224.977592,1,41.0
24414,0,1,1,0,594.0033943,1,31.5
24415,1,1,1,0,445.9805998,1,80.0
24416,1,0,1,0,710.0012241000002,1,58.0
24417,0,0,2,0,986.1932939,1,45.0
24418,0,0,2,0,950.0,1,38.0
24419,0,0,2,0,770.0770077000002,1,35.0
24420,0,0,3,0,2536.023055,1,220.0
24421,0,0,3,0,2806.24695,1,230.0
24422,0,0,2,0,896.4388047,1,21.9
24423,1,1,2,0,1168.861529,1,150.0
24424,0,0,3,0,753.8461538,0,4.9
24425,0,0,2,0,1200.0,1,42.0
24426,0,1,4,0,2707.000981,1,800.0
24427,0,0,2,0,970.1202949,1,75.0
24428,0,0,7,0,3405.865658,1,180.0
24429,1,1,2,0,965.7170449,1,160.0
24430,0,1,3,0,1468.109401,1,270.0
24431,0,0,2,0,1084.01084,1,68.0
24432,0,0,2,0,1180.173092,1,30.0
24433,0,0,2,0,800.0,1,25.0
24434,0,0,3,0,2187.103147,1,310.0
24435,0,0,3,0,2133.160957,1,99.0
24436,1,1,2,0,1076.848952,1,44.7
24437,0,0,4,0,3586.678053,1,210.0
24438,0,0,3,0,1732.409382,1,130.0
24439,0,0,2,0,1206.071948,1,58.0
24440,1,1,3,0,1261.034048,1,280.0
24441,0,1,3,0,1021.053143,0,210.0
24442,0,0,2,0,9904.153355,1,31.0
24443,0,0,2,0,805.040252,1,23.0
24444,0,1,3,0,1791.184745,1,57.3
24445,0,1,2,0,1150.356448,1,35.5
24446,0,1,1,0,690.0517539,1,60.0
24447,0,1,3,0,1339.869281,1,41.0
24448,0,0,2,0,1005.116959,1,55.0
24449,0,0,2,0,1223.091977,1,50.0
24450,0,0,3,0,1450.326323,1,60.0
24451,0,0,4,0,2756.719504,1,320.0
24452,0,0,2,0,1110.083256,1,60.0
24453,0,1,3,0,1649.824706,1,80.0
24454,0,1,4,0,1480.414516,0,370.0
24455,0,0,3,0,1275.167785,1,38.0
24456,0,0,2,0,975.0812568,1,63.0
24457,0,0,3,0,2669.514148,1,100.0
24458,0,0,3,0,1500.133941,1,56.0
24459,0,0,2,0,1250.0,1,75.0
24460,0,1,2,0,810.0017609,1,46.0
24461,0,0,2,0,965.561635,1,30.0
24462,1,1,4,0,2263.636364,1,99.6
24463,1,1,3,0,1715.41638,1,99.7
24464,0,0,3,0,2150.537634,1,60.0
24465,0,0,2,0,1060.029957,1,92.0
24466,0,0,2,0,1349.1006,1,40.5
24467,0,0,3,0,2320.185615,1,80.0
24468,0,0,2,0,1100.127551,1,34.5
24469,0,0,1,0,689.9296802,1,52.0
24470,1,0,3,0,1500.214316,1,70.0
24471,0,0,3,0,1600.0,1,72.0
24472,0,0,2,0,2000.0,1,80.0
24473,0,0,1,0,1339.393939,1,22.1
24474,0,1,3,0,1277.419355,0,39.6
24475,0,1,1,0,650.0235516,1,69.0
24476,0,0,2,0,810.0810081000002,1,27.0
24477,0,0,2,0,1019.021739,1,45.0
24478,1,1,2,0,996.875,0,31.9
24479,1,0,2,0,1050.080775,1,58.5
24480,0,1,2,0,840.3361345000002,1,15.0
24481,0,0,4,0,2654.462243,1,290.0
24482,0,0,2,0,1122.754491,1,30.0
24483,0,0,2,0,900.1465355,1,43.0
24484,0,0,3,0,1191.701425,1,220.0
24485,0,0,2,0,1115.215725,1,160.0
24486,0,0,2,0,1000.0,1,28.0
24487,0,1,2,0,1125.082727,1,51.0
24488,1,1,2,0,947.1076789,1,65.0
24489,0,0,1,0,495.049505,1,21.0
24490,0,0,3,0,2201.027146,1,90.0
24491,0,0,1,0,601.0171058999998,1,13.0
24492,0,0,2,0,1044.117647,1,71.0
24493,0,1,3,0,2400.0,1,120.0
24494,0,1,3,0,1705.901322,1,52.9
24495,1,1,3,0,1343.0029550000004,1,100.0
24496,0,0,2,0,1049.685094,1,30.0
24497,0,0,1,0,375.0721293,1,13.0
24498,1,1,1,0,300.3102105,0,91.0
24499,0,1,3,0,1746.138348,1,130.0
24500,0,1,3,0,1490.182328,1,85.0
24501,1,1,3,0,1023.913043,0,47.1
24502,0,0,3,0,1700.5196030000004,1,36.0
24503,0,0,1,0,560.0395322,1,34.0
24504,1,1,3,0,1593.262775,1,140.0
24505,0,0,2,0,980.1095417,1,68.0
24506,1,0,2,0,1045.478306,1,20.0
24507,0,0,3,0,1725.5216690000002,1,43.0
24508,0,0,3,0,1250.0,1,48.0
24509,0,0,2,0,1050.247117,1,25.5
24510,1,0,2,0,1154.142088,1,45.0
24511,1,0,2,0,847.711928,1,33.9
24512,0,0,3,0,1300.022609,1,230.0
24513,0,1,2,0,1216.365647,1,33.0
24514,0,1,2,0,986.4364982,1,120.0
24515,0,0,2,0,1108.166707,1,46.0
24516,0,0,2,0,1100.196464,1,28.0
24517,0,0,2,0,979.9272957,1,62.0
24518,0,0,1,0,411.3072091,1,110.0
24519,0,1,4,0,1306.0214460000002,1,47.5
24520,0,0,2,0,1138.888889,0,41.0
24521,0,0,3,0,1600.0,1,110.0
24522,0,0,3,0,1056.338028,1,30.0
24523,1,1,2,0,980.8942289,1,49.8
24524,0,0,1,0,450.065703,1,13.7
24525,0,0,2,0,1110.053917,1,35.0
24526,0,0,5,0,2892.069171,1,97.0
24527,0,1,1,0,637.005096,1,65.0
24528,0,0,2,0,9.397110316000001,1,32.5
24529,0,0,2,0,1234.060058,1,150.0
24530,0,1,4,0,4930.237144,1,1000.0
24531,1,1,3,0,1281.650516,0,41.0
24532,0,0,3,0,1910.385551,1,110.0
24533,0,0,2,0,1000.0,1,95.0
24534,0,0,2,0,1350.0135,1,150.0
24535,1,1,3,0,1398.709677,0,54.2
24536,0,1,3,0,1560.0,1,78.0
24537,1,1,2,0,677.1289732000001,1,170.0
24538,0,0,2,0,806.1265619,1,20.0
24539,0,0,2,0,1250.0,1,70.0
24540,1,1,4,0,2380.952381,0,100.0
24541,0,0,3,0,1149.831948,1,65.0
24542,0,1,2,0,1250.0,1,120.0
24543,0,0,2,0,1085.347805,1,110.0
24544,0,1,2,0,1362.007168,1,57.0
24545,0,0,4,0,2381.762504,1,420.0
24546,0,0,2,0,1109.11271,1,37.0
24547,0,1,2,0,1000.0,1,47.0
24548,0,1,2,0,1000.0,1,21.0
24549,1,1,1,0,744.8717949,1,58.1
24550,0,0,2,0,1006.404392,1,22.0
24551,0,0,1,0,680.0832755,1,49.0
24552,0,1,2,0,726.5135699,0,17.4
24553,0,0,2,0,900.0,1,42.3
24554,1,1,1,0,490.6990231,0,110.0
24555,0,1,3,0,1605.605021,1,110.0
24556,0,0,3,0,2256.733802,1,93.0
24557,0,1,3,0,2013.152597,1,150.0
24558,1,1,1,0,457.0042902,0,98.0
24559,0,0,3,0,1150.121065,1,38.0
24560,0,0,3,0,1856.887061,1,280.0
24561,0,0,3,0,2300.049068,1,750.0
24562,0,0,3,0,2200.362413,1,85.0
24563,1,1,3,0,1478.743068,1,160.0
24564,0,0,3,0,1398.019802,1,35.3
24565,0,1,3,0,1204.714099,1,27.6
24566,0,0,2,0,982.9059829,1,46.0
24567,0,0,2,0,870.0696055999998,1,45.0
24568,0,1,4,0,2400.0,1,300.0
24569,0,0,2,0,625.0,1,16.0
24570,0,0,3,0,1800.041144,1,350.0
24571,0,0,3,0,2300.361485000001,1,140.0
24572,0,0,1,0,32.0,1,16.0
24573,0,0,3,0,1520.176893,1,55.0
24574,0,0,2,0,1300.052002,1,75.0
24575,0,0,2,0,874.7949699,1,16.0
24576,0,0,4,0,2075.195313,1,170.0
24577,1,1,3,0,1466.666667,0,110.0
24578,0,1,3,0,1775.0258,1,86.0
24579,0,0,3,0,1900.418092,1,50.0
24580,0,0,1,0,333.68926860000005,1,25.0
24581,0,0,2,0,757.9038545,1,140.0
24582,0,1,3,0,1543.890604,1,140.0
24583,0,1,1,0,714.1903618,0,53.5
24584,0,0,2,0,800.0,1,24.0
24585,0,0,3,0,1935.234163,1,150.0
24586,0,0,1,0,650.1182033,1,22.0
24587,1,0,3,0,1448.193491,1,48.5
24588,1,1,3,0,1425.324675,1,43.9
24589,0,1,2,0,1100.034376,1,160.0
24590,0,1,3,0,1295.116773,1,61.0
24591,0,0,4,0,2282.062985,1,350.0
24592,0,0,2,0,1250.0,1,42.0
24593,0,0,2,0,1030.017657,1,35.0
24594,0,0,2,0,1150.012778,1,180.0
24595,0,0,1,0,600.0375022999998,1,32.0
24596,0,0,1,0,501.002004,1,15.0
24597,1,1,2,0,1250.0,1,42.0
24598,0,0,3,0,1390.126537,1,78.0
24599,0,0,3,0,1450.025893,1,56.0
24600,1,1,2,0,690.0212313999998,0,52.0
24601,0,0,2,0,1099.961405,1,28.5
24602,0,0,4,0,2275.365684,1,98.0
24603,0,0,2,0,1578.531965,1,100.0
24604,0,0,3,0,1175.088132,1,50.0
24605,0,0,3,0,4500.450045000001,1,100.0
24606,1,0,1,0,625.0,1,21.0
24607,0,0,3,0,1550.0,1,62.0
24608,0,1,3,0,1400.437637,1,32.0
24609,0,0,1,0,600.1091107000002,1,22.0
24610,1,1,3,0,1035.522939,1,230.0
24611,0,0,4,0,2020.016527,1,1100.0
24612,0,0,2,0,600.0,1,42.0
24613,0,0,2,0,1050.080775,1,52.0
24614,1,1,1,0,358.9090909,1,98.7
24615,0,0,3,0,1020.842195,1,24.0
24616,0,0,3,0,1631.191566,1,82.0
24617,0,0,3,0,1148.0,1,57.4
24618,0,0,1,0,599.9235765999998,1,15.7
24619,1,0,2,0,1200.192031,1,50.0
24620,0,1,2,0,830.2767589,1,24.9
24621,1,1,1,0,605.0955414,1,19.0
24622,0,1,1,0,565.0143137,1,75.0
24623,0,1,2,0,1331.735251,1,200.0
24624,0,0,1,0,400.0,1,24.0
24625,0,0,3,0,1880.199667,1,79.1
24626,0,1,3,0,1800.032728,1,550.0
24627,0,0,2,0,4082.914573,1,65.0
24628,0,0,1,0,22026.43172,1,50.0
24629,1,1,2,0,580.2988539,1,120.0
24630,0,1,3,0,1413.028119,1,100.0
24631,0,0,3,0,2051.948052,1,55.3
24632,1,0,3,0,1574.80315,1,70.0
24633,0,0,1,0,1190.082645,1,36.0
24634,0,0,2,0,917.2508681,1,140.0
24635,0,1,2,0,829.3370945,1,29.4
24636,0,0,1,0,629.9796183,1,170.0
24637,0,1,2,0,925.0,1,33.3
24638,1,1,2,0,1099.925429,0,59.0
24639,1,1,3,0,1430.048243,1,83.0
24640,0,0,2,0,853.1383302999999,1,28.0
24641,0,0,3,0,1947.133284,1,52.3
24642,0,0,2,0,1065.022422,1,76.0
24643,0,0,2,0,556.8187091,1,120.0
24644,0,1,3,0,1879.579484,1,59.0
24645,0,0,3,0,1450.039547,1,55.0
24646,0,0,2,0,1287.139333,1,120.0
24647,0,0,2,0,910.1251422,1,32.0
24648,0,0,2,0,1100.029334,1,75.0
24649,0,0,1,0,400.0,1,8.5
24650,0,0,3,0,1450.0,1,87.0
24651,0,1,3,0,1797.9836899999998,1,280.0
24652,0,0,3,0,1740.860482,1,140.0
24653,0,0,4,0,2460.811147,1,98.9
24654,0,0,2,0,1033.860045,1,22.9
24655,0,0,3,0,1242.147344,1,43.5
24656,0,0,2,0,1325.019486,1,51.0
24657,1,1,2,0,1097.54236,0,71.9
24658,0,1,2,0,1150.003594,1,160.0
24659,0,0,3,0,1891.029429,1,160.0
24660,0,0,2,0,855.1020407999998,1,41.9
24661,0,0,3,0,1099.830795,1,52.0
24662,0,1,2,0,800.0,1,45.0
24663,0,0,1,0,700.0,0,42.0
24664,0,0,3,0,1698.054955,1,110.0
24665,0,0,2,0,1150.0261369999996,1,110.0
24666,0,0,2,0,900.0562535,1,48.0
24667,0,1,3,0,1310.168043,0,46.0
24668,0,1,1,0,692.0762287,1,34.5
24669,0,0,3,0,1935.099732,1,260.0
24670,0,1,3,0,1250.0,1,30.0
24671,0,0,2,0,1220.173536,1,45.0
24672,0,0,3,0,1324.132786,1,71.0
24673,0,0,2,0,1195.020747,1,72.0
24674,0,1,2,0,1400.0,1,350.0
24675,0,0,2,0,765.1540245,1,23.1
24676,1,1,1,1,237.0546947,0,17.9
24677,0,0,2,0,2231.036192,1,45.0
24678,1,1,4,0,2089.592275,1,77.9
24679,0,0,2,0,1079.601017,1,55.2
24680,0,0,2,0,1047.668937,1,100.0
24681,0,0,3,0,1650.01162,1,71.0
24682,0,0,2,0,809.8727342999998,1,21.0
24683,1,1,1,0,644.983462,1,58.5
24684,0,0,1,0,600.0521785,1,23.0
24685,0,0,1,0,630.3030302999998,1,130.0
24686,0,1,3,0,1202.947221,1,240.0
24687,0,0,3,0,1540.226118,1,94.0
24688,0,0,2,0,1125.2813199999996,1,30.0
24689,1,1,4,0,3474.0092640000007,1,270.0
24690,0,1,2,0,1014.301653,1,100.0
24691,1,1,2,0,644.2468754,0,100.0
24692,0,0,2,0,920.9599653,1,170.0
24693,0,0,4,0,3649.293534,1,390.0
24694,1,0,2,0,1195.652174,0,110.0
24695,0,0,5,0,4389.815628,1,200.0
24696,0,0,2,0,1275.066651,1,110.0
24697,1,1,1,0,680.0793426,1,48.0
24698,0,0,2,0,1139.9508939999996,1,65.0
24699,1,1,3,0,1524.816003,0,80.8
24700,0,0,1,0,600.0705965,1,17.0
24701,0,0,2,0,900.0321439999999,1,28.0
24702,0,0,2,0,1400.098831,1,170.0
24703,1,0,2,0,870.0102354,1,85.0
24704,0,1,2,0,935.0057013,1,41.0
24705,0,0,3,0,1277.5,1,51.1
24706,0,0,2,0,1098.146877,1,48.0
24707,0,0,1,0,580.0025218,1,92.0
24708,0,0,2,0,698.3606557,1,21.3
24709,0,0,1,0,817.1206225999998,1,42.0
24710,0,1,2,0,994.6537362,1,160.0
24711,0,0,2,0,1000.0,1,20.0
24712,0,0,2,0,1233.737102,1,55.0
24713,0,0,3,0,1653.94402,1,65.0
24714,0,0,4,0,2465.078061,1,390.0
24715,0,1,1,0,615.0433555,1,30.5
24716,0,0,3,0,1000.0,1,70.1
24717,0,0,2,0,1200.0,1,54.0
24718,0,0,2,0,1033.004494,1,200.0
24719,1,1,3,0,1339.660522,1,73.4
24720,0,0,2,0,825.0825083,1,45.0
24721,0,1,2,0,900.250941,1,28.7
24722,0,0,2,0,832.2698774,1,150.0
24723,0,1,3,0,1347.8413480000004,1,38.4
24724,0,1,3,0,1578.014184,1,62.3
24725,0,0,2,0,969.8465879,1,55.0
24726,0,0,3,0,1765.952437,1,150.0
24727,0,0,3,0,1406.593407,1,32.0
24728,0,0,1,0,344.6601942,1,7.1
24729,0,1,2,0,1150.306748,1,37.5
24730,0,0,3,0,1400.0,1,35.0
24731,0,0,2,0,1200.0,1,90.0
24732,0,1,4,0,2169.522644,1,70.9
24733,0,0,2,0,1050.006563,1,160.0
24734,0,0,3,0,1818.181818,1,100.0
24735,0,0,7,0,8199.932578,1,9000.0
24736,0,0,2,0,953.961012,1,46.0
24737,1,1,2,0,680.2721088,1,50.0
24738,0,1,2,0,1201.05693,1,100.0
24739,1,0,1,0,530.0788955,1,21.5
24740,0,0,3,0,1300.091771,1,85.0
24741,0,0,2,0,900.1465355,1,43.0
24742,0,1,4,0,2534.318902,1,120.0
24743,0,0,2,0,1200.0,1,45.0
24744,1,0,2,0,1012.145749,1,65.0
24745,1,0,2,0,1099.932931,1,82.0
24746,0,0,3,0,1436.007898,1,80.0
24747,0,1,2,0,1066.666667,1,28.8
24748,0,0,3,0,1533.1747289999996,1,58.0
24749,0,0,3,0,1790.07323,1,110.0
24750,1,1,3,0,1624.905087,1,85.6
24751,0,0,2,0,957.0957096,1,58.0
24752,0,0,2,0,1069.230769,1,27.8
24753,0,0,2,0,1075.05071,1,58.3
24754,0,0,1,0,450.1969612,1,8.0
24755,0,1,2,0,1028.080229,1,89.7
24756,0,0,2,0,1000.0,1,210.0
24757,0,0,3,0,1365.187713,1,52.0
24758,1,1,2,0,925.0693802,1,50.0
24759,0,0,2,0,1500.0,1,42.0
24760,0,0,2,0,829.1673849,1,48.1
24761,0,1,1,0,800.0,1,160.0
24762,0,0,3,0,1733.3333329999996,1,130.0
24763,0,0,2,0,1000.0,1,42.0
24764,0,0,2,0,1263.914143,1,570.0
24765,0,1,2,0,969.9869508,0,22.3
24766,0,0,2,0,648.011782,1,22.0
24767,0,0,1,0,665.0,1,39.9
24768,0,0,3,0,1200.0,1,60.0
24769,0,0,3,0,1377.75036,1,67.0
24770,0,0,3,0,1929.26045,1,120.0
24771,0,0,2,0,950.1187648,1,32.0
24772,1,0,1,0,600.0282366,1,85.0
24773,0,0,3,0,1600.0,1,60.0
